ObservationType,Country,CountryCode,RowID,Continent,Region,Year,HappinessScore,PredictedHappinessScore,CountryRank,P_ControlOfCorruption,P_PoliticalStability,P_RuleOfLaw,P_VoiceAndAccountability,P_GovernmentEffectiveness,P_CorruptionPerceptionIndex,P_ElectoralDemocracyIndex,P_FreedomOfExpression,P_FreedomOfAssociation,P_PopulationPctWithSuffrage,P_CleanElectionsIndex,P_ElectedOfficialsIndex,S_TotalPopulation,S_PopulationAged14OrLess,S_PopulationAged15To64,S_PopulationAged65OrMore,S_NetMigration,S_UrbanPopulation,S_UrbanPopPctOfTotal,S_LaborParticipRateFemale,S_LaborForcePctFemale,S_AccessToCleanFuelsPctOfTotal,S_AccessToCleanFuelsPctOfRural,S_AccessToCleanFuelsPctOfUrban,S_AccessToElectricityPctOfTotal,S_AccessToElectricityPctOfRural,S_AccessToElectricityPctOfUrban,S_CompulsoryEducationYears,S_PrimaryEducationYears,S_SecondaryEducationYears,S_LowerSecEduPctOfTotal,S_UpperSecEduPctOfTotal,E_GDPPerCapitaConstant,E_GDPPerCapitaCurrent,E_GiniIndex,E_PovertyGap215PctOfPop,E_PovertyGap365PctOfPop,E_PovertyGap685PctOfPop,E_PovertyGap215Headcount,E_PovertyGap365Headcount,E_PovertyGap685Headcount,E_LaborTaxPctOfProfits,E_ProfitTaxPctOfProfits,E_TotalTaxPctOfProfits,E_ImportsPctOfGDP,E_ExportsPctOfGDP,E_ConsumerPriceInflation,E_FemaleUnemployment,E_MaleUnemployment,E_TotalUnemployment,E_TotalUnemploymentLocalEst,E_YouthUnemployment,E_YouthUnemploymentLocalEst,E_HealthExpenditurePctOfGDP,E_HealthExpenditurePerCapita,E_EducationExpenditurePctOfGDP,E_MilitaryExpenditurePctOfGDP,V_CO2EmissionsKgPerConstantGDP,V_CO2EmissionsKgPerGDP,V_CO2EmissionsKt,V_CO2PerCapita,V_AgriculturalLandPctOfTotal,V_ArableLandPctOfTotal,V_FertilizerUseKgPerHectare,V_ForestAreaPctOfTotal,V_TotalLandArea,H_TotalSuicideRate,H_FemaleSuicideRate,H_MaleSuicideRate,H_AirPollutionMeanExpPctOfPop,H_AirPollutionOverExpPctOfPop
Historical data,Congo (Kinshasa),COD,Congo (Kinshasa)_2015,Africa,Sub-Saharan Africa,2015,3.9027416706085205,4.08836235054334,123,-1.31091260910034,-2.1388533115387,-1.60007810592651,-1.30421757698059,-1.6417772769928,22,0.322,0.687,0.518,1,0.156,1,78656904,36382110,39857726,2417069,47831,33617961,42.74,63.323,48.0765615963891,3.9,0.3,9.8,16.5844593048096,1,37.4634047683711,6,6,6,42.4535713195801,19.8470401763916,1032.57186488287,877.68083519797,42.1,32.7,52.4,71.8,69.9,87.8,97.4,12.6,27.5,54.6,31.6068631633129,27.7255678009959,0.744198994781499,3.62,5.192,4.457,4.49,8.444,8.68,3.96921396,34.837029011409,2.17043995857239,1.29563974884727,0.0397863029334919,0.0468076952000028,3231.4,0.0410822170168305,14.3137557618932,5.49612933106901,1.89385634028892,58.0764076663505,2267050,6.6,2.8,10.4,40.27107846,100
Historical data,Malawi,MWI,Malawi_2015,Africa,Sub-Saharan Africa,2015,3.867638349533081,3.966933922052383,124,-0.793731868267059,0.0342932753264904,-0.329065322875977,-0.0041323727928102,-0.738129317760468,31,0.533,0.824,0.852,1,0.424,1,16938942,7790837,8595711,552394,-6449,2763250,16.313,66.054,49.1893208403847,2.2,0.6,10,10.8,3.41220016631287,48.7,8,6,6,19.6671695709229,12.3711099624634,1440.61836501729,1457.13940603904,45.5,30.7,50.8,70.6,68.4,87.3,96.2,12.4,20.4,34.5,36.63232283577192,21.8711790618969,21.8673475542553,5.84,4.135,4.987,4.98,6.853,6.81,6.62879086,94.4406727020421,3.85398006439209,0.450825678295219,0.0446477912560341,0.0441415747692557,1089.52,0.0643204280409013,60.5218498090793,38.7781077641069,41.9991438730853,26.0044548154434,94280,6.2,2.2,10.3,27.06821686,100
Historical data,Togo,TGO,Togo_2015,Africa,Sub-Saharan Africa,2015,3.7683019638061523,3.7952538863817846,125,-0.755234062671661,-0.232123047113419,-0.819108128547668,-0.700742721557617,-1.2256110906601,32,0.503,0.814,0.762,1,0.427,1,7473229,3097259,4160508,215463,-1985,2996765,40.1,56.571,47.6899153141601,6.6,0.700000000000001,14.6,44.7450904846191,19.8325517132195,81.9585800170898,10,6,7,18.2707500457764,9.25691032409668,1881.90511109102,1860.7348111113,43.1,23.5,41.7,63.2,54.7,77.4,94.2,23.1,10.7,48.5,42.5436076251069,26.3785318371309,2.58500390801595,1.7,2.676,2.2,2.2,4.289,3.88,4.95647097,91.5679768694709,3.75931000709534,1.67442289494562,0.129807448916931,0.131284318493813,1825.6,0.24428530157446,70.2334988049274,48.7221915793344,3.32721509433962,22.5054237911381,54390,9.7,4.6,14.9,51.06406404,100
Historical data,Botswana,BWA,Botswana_2015,Africa,Sub-Saharan Africa,2015,3.761964797973633,3.8514892215728764,126,0.781251549720764,1.03136825561523,0.483489394187927,0.45068359375,0.451840460300446,63,0.695,0.79,0.902,1,0.83,0.914,2305171,789205,1442111,73855,2145,1548038,67.155,58.049,46.6487297596127,62.3,27.6,84.3,62.13,26.4516408477771,79.58,7.5,7,5,3.09264993667603,1.28277003765106,13682.7048320367,13420.506600771,53.3,4.1,13.6,31.8,15.4,38,63.5,0,21.5,25.1,59.809993673185,53.0908973428197,3.06203169580559,21.43,16.929,19.299,17.86,35.723,35.99,6.10287762,819.037820614265,8.39457988739014,2.82519449903662,0.220339166323443,0.224643962066791,6949.712,3.01483577574071,45.6330174862809,0.458066451396609,66.0329352850539,27.960757327122302,566730,19,8.3,30.6,26.15619973,100
Historical data,Zimbabwe,ZWE,Zimbabwe_2015,Africa,Sub-Saharan Africa,2015,3.7031912803649902,3.856168445746103,127,-1.33761739730835,-0.619207262992859,-1.33847284317017,-1.16608715057373,-1.24870657920837,21,0.295,0.41,0.627,1,0.174,0.95,14154937,6068599,7647871,438467,-59918,4584076,32.385,61.827,50.5539266049125,30,5.6,79.5,33.7,10.9493185304854,81.2,7,7,6,53.4868087768555,11.7817697525024,2313.87855331727,2615.09029925408,43.2,5.2,17.6,39.9,21.6,47.9,77.9,5.6,17.6,31.6,37.5886353158634,19.1601757893503,-2.43096842383406,5.18,5.027,5.282,4.77,7.862,6.83,7.44982719,194.877085835828,6.13835000991821,1.88630877860684,0.366035823370823,0.323875027063181,11988.7,0.846962441443576,41.8766963939511,10.3399250355435,19.65,45.6893628021197,386850,18,12.6,23.8,25.92895692,100
Historical data,Niger,NER,Niger_2015,Africa,Sub-Saharan Africa,2015,3.6714537143707275,3.936663779338201,128,-0.67460685968399,-1.05970323085785,-0.593085110187531,-0.204202279448509,-0.721908211708069,34,0.628,0.877,0.818,1,0.628,1,20128124,9891587,9758173,478364,17051,3270216,16.247,63.531,41.7300193378384,1.9,0.3,9,16.6,8.14216421159731,60.2,8.9,6,7,8.36524963378906,3.27811002731323,1124.41007649402,1138.1136507762,34.3,18.1,39.8,64.1,53.6,82.4,96.7,22.3,21.2,48.1,30.4590604092492,14.2683699619368,-0.576090369833086,0.43,0.601,0.532,0.52,0.694,0.7,5.34745932,60.856517380226,4.48669004440308,1.33859819740079,0.0932999838213091,0.0921765957853696,2111.59,0.104907441945409,36.0740506828768,13.2628088734507,0.406191071428571,0.901397331649167,1266700,5.4,3.4,7.4,87.52219262,100
Historical data,Tanzania,TZA,Tanzania_2015,Africa,Sub-Saharan Africa,2015,3.660597324371338,3.60362885284424,129,-0.709463357925415,-0.423460692167282,-0.395179778337479,-0.222010150551796,-0.652822732925415,30,0.465,0.735,0.712,1,0.486,0.838,52542823,23563190,27366367,1613266,201562,16612464,31.617,81.646,49.3224271494253,3.2,0.800000000000001,8.3,26.2212181091309,11.3444656705965,58.3974838256836,7,7,6,11.7932395935059,5.27380990982056,2305.7275390625,2301.802734375,37.8,13.3,33.9,59,44.7,76.7,93.7,16.9,20.8,43.9,23.6527693247348,17.1049115530965,5.58816952959301,2.69,1.592,2.144,2.12,3.803,3.89,3.64969945,81.5320188083297,4.19486570358276,1.09136986722986,0.0915642495210504,0.0917203735580057,10765.9,0.20489763178503,43.418943328065,14.2193497403477,9.5554039140963,54.2899074283134,885800,4.2,2,6.4,28.36614872,100
Historical data,Benin,BEN,Benin_2015,Africa,Sub-Saharan Africa,2015,3.624664306640625,3.70874976356824,130,-0.563475012779236,-0.0204964224249125,-0.554906368255615,0.294565856456757,-0.681488275527954,37,0.67,0.866,0.852,1,0.69,1,10932783,4718568,5876198,338017,3366,4995735,45.695,63.252,47.1244738349228,5,1.2,9.3,29.62,11.0660053632715,51.67,6,6,7,14.3174495697021,1.10000002384186,2849.82049921494,2792.60964526702,47.8,23,40.6,62.8,50.7,78.1,91.8,26.4,11.9,48.9,32.0358619739087,24.7204512110389,0.218785923536177,2.86,1.8,2.023,2.65,4.618,5.63,2.67942166,74.825787500532,3.17298007011414,0.798484704909418,0.176708085281276,0.18032821904239,5505.6,0.503586323811604,35.0301525363604,23.9446612273856,0.133233333333333,30.0208407236609,112760,8.1,4,12.2,49.03490782,100
Historical data,Madagascar,MDG,Madagascar_2015,Africa,Sub-Saharan Africa,2015,3.5925140380859375,3.691637543360394,131,-0.880011737346649,-0.427762925624847,-0.704786956310272,-0.380756258964539,-1.33112061023712,28,0.485,0.777,0.838,1,0.355,1,24850912,10270644,13869150,711117,485,8745781,35.193,84.724,48.4743265096782,1,0.5,2.4,23.7550201416016,1.72928676925708,64.3148422241211,5,5,7,20.414786100387563,6.924139991402622,1508.37443971867,1508.44270597044,42.6,42.6,61.2,77.6,80.7,92.4,98.2,20.3,16.3,38.1,32.8297327056154,28.39064612994,7.40419174202125,1.8,1.775,1.79,1.79,3.339,3.44,4.97224426,75.003476663219,2.21011996269226,0.520469241195104,0.0876261311160737,0.0876221654980861,3284.62,0.132173016426922,70.2904778274321,5.15641113784806,7.53102333333333,21.4779821244414,581800,5.5,3.4,7.6,20.16731825,100
Historical data,Haiti,HTI,Haiti_2015,Americas,Latin America & Caribbean,2015,3.5697624683380127,3.6568029360771175,132,-1.25839722156525,-0.671565055847168,-1.19614708423615,-0.79869145154953,-2.09976744651794,17,0.404,0.788,0.709,1,0.238,1,10563757,3611682,6517081,434994,-32698,5538261,52.427,63.8,47.6655630042165,3.9,1.2,6.7,40.7975120544434,2.21793817514239,75.8051605224609,6,6,7,10.0275402069092,2.26097011566162,3153.1195686777,2938.04475750385,41.1,10.1,24.1,47.7,29.2,58,85.8,12.4,23.8,40.3,30.1779911296083,11.7677469841071,6.73184069659,17.3,11.256,13.888,14.1,32.615,17.9,5.07518148,148.945664792716,1.85497999191284,0.0522036996982964,0.0984857182387019,0.105695205840758,3280.44,0.310537245413729,75.0362844702467,42.8156748911466,8.04516101694915,13.1658200290276,27560,10,8.5,11.6,19.88014557,100
Historical data,Guinea,GIN,Guinea_2015,Africa,Sub-Saharan Africa,2015,3.5046935081481934,3.657069748799009,133,-1.01426017284393,-0.386475414037704,-1.18703675270081,-0.857851386070251,-1.18450438976288,25,0.372,0.681,0.621,1,0.258,1,11625998,5037241,6186374,402383,-15127,4085492,35.141,48.76,44.188192611256,0.800000000000001,0.2,1.7,34.8813819885254,10.3604260578047,80.1391906738281,6,6,7,10.8654203414917,6.74415016174316,2053.11160155917,1789.01845339214,33.7,6.6,21.8,48.5,24.5,59.7,90.5,28.6,0,61.4,50.945854990371,21.4968703899218,11.7800825029834,3.55,5.141,4.942,4.55,6.652,5.67,5.80919266,103.927521311693,2.51713991165161,2.51773534460496,0.105670542951357,0.121269524786133,2522.3,0.216953417676487,59.1933908513755,12.6159856747518,0.912825806451613,26.0011395083835,245720,7.2,5.1,9.5,56.21359737,100
Historical data,Rwanda,RWA,Rwanda_2015,Africa,Sub-Saharan Africa,2015,3.4831089973449707,3.4741363224983224,134,0.597625195980072,0.00251837843097746,0.0388019680976868,-1.13547873497009,-0.146019995212555,54,0.235,0.24,0.239,1,0.362,0.905,11642959,4793719,6502508,346733,-14477,1979769,17.004,56.613,47.2186756043044,1,0.3,3.9,22.8,12.5356435193761,72.9,6,6,6,12.0062799453735,7.52117013931274,1845.42091108168,1763.09381810099,45.1,18.7,39.4,62.2,53.7,79.7,92.9,5.6,25.8,33,31.9697820592073,13.2316248118411,2.52850284192422,1.24,11.137,11.828,1.17,16.644,1.92,6.65446424,117.259853448038,3.64708995819092,1.21369473342003,0.0502853930029893,0.0526334530907881,1080.44,0.0927977157696768,81.3538710985002,52.2091609241994,17.6088121118012,10.9444669639238,24670,5.7,3.3,8.3,38.64241689,100
Historical data,Syria,SYR,Syria_2015,Asia,Middle East & North Africa,2015,3.4619128704071045,3.433996194601059,135,-1.56881427764893,-2.965176820755,-1.43519008159637,-1.92247927188873,-1.62668311595917,18,0.138,0.038,0.062,1,0,1,19205178,7891555,10520066,793558,-827474,10018957,52.168,17.065,18.1790719063243,97.8,96.8,99.7,90.0257568359375,79.1473430280957,100,9,6,6,34.0702896118164,21.8995704650879,10718.565661701261,10629.068983809613,37.5,0.2,2.4,15.7,1.1,11.9,49,19.3,23,42.7,36.79510316471,14.2911046581269,36.7022953364139,22,6.135,8.721,8.61,21.821,20.38,3.04719615,144.283007390653,5.13013982772827,4.05614173609585,0.3560591931773856,0.2891963720942946,25260.7,1.31530673654782,75.7882698905408,25.4043456951478,0.751461950696677,2.84310842454937,183630,1.7,0.7,2.8,33.99185965,100
Historical data,Yemen,YEM,Yemen_2015,Asia,Middle East & North Africa,2015,2.9826738834381104,3.354603922208152,136,-1.50808072090149,-2.66801619529724,-1.28828191757202,-1.52344965934753,-1.71240794658661,18,0.183,0.164,0.265,1,0.029,0,28516545,11892206,15829761,794578,-38355,9917199,34.777,6.201,7.97752940446194,60.9,43.3,94.2,67.4148864746094,53.6530549518926,93.2247009277344,9,6,6,41.49927015304565,38.26675062179565,3619.314876576705,3437.42953621684,36.7,4.8,18.3,44.2,19.8,54.4,85.4,11.3,13.8,26.6,40.8460425848671,18.3218001479526,8.10472583623948,26.13,12.677,13.783,13.47,24.997,24.53,4.25285673,102.291281937741,5.46478986740112,3.96689108824503,0.264010012401609,0.299981870162654,13552.2,0.475239900205302,44.382445972309,2.15466787885675,1.79496308016878,1.03983180862549,527970,5.5,4.3,6.7,48.33063334,100
Historical data,Liberia,LBR,Liberia_2015,Africa,Sub-Saharan Africa,2015,2.7015912532806396,3.2318534966309866,137,-0.666826963424683,-0.817833304405212,-0.876527190208435,-0.230453833937645,-1.37209689617157,37,0.616,0.849,0.861,1,0.58,1,4612329,1966344,2486977,159009,-15195,2297862,49.82,73.449,47.6943612896894,0.3,0.1,0.5,15.2267560958862,5.16985153907994,25.3563346862793,6,6,6,9.08051013946533,5.50069999694824,1581.0551130224,1272.5965654460001,33.2,6.4,21.6,48.4,25.9,60.6,90.3,5.4,35.4,47.7,54.80914349172562,37.35727221886251,7.74869687621311,1.8,3.047,2.577,2.08,1.927,1.55,10.61632824,129.448028929745,2.11587476730347,1.05149809603217,0.171110907297379,0.21258565536173,1247.8,0.270535774876424,18.8585257475083,5.19102990033223,12.166,80.6555232558139,96320,4.5,3.7,5.3,55.99663296,100
Historical data,Finland,FIN,Finland_2016,Europe,Europe & Central Asia,2016,7.659843444824219,7.645225014050802,1,2.18605208396912,0.982591867446899,2.00816488265991,1.5317854881286601,1.84277081489563,89,0.866,0.959,0.863,1,0.966,1,5495303,895127,3463631,1136545,17210,4686120,85.275,74.053,47.9674220516404,100,100,100,100,100,100,10,6,6,50.6263313293457,74.0170669555664,46206.7878130494,44934.4482077785,27.1,0,0,0.1,0,0.1,0.2,25.1,11.7,38.1,36.0880478856922,34.8104524683015,0.356684500891696,8.58,9.041,8.82,8.82,20.062,20.15,9.37796021,4213.99918353624,6.85153007507324,1.41965262644931,0.179978914863833,0.185075100766374,45700.3,8.31624752993602,7.48576881313547,7.39034582606693,86.1628628673197,73.7356454213418,303910,15.2,7,23.8,5.589432223,0
Historical data,Norway,NOR,Norway_2016,Europe,Europe & Central Asia,2016,7.596331596374512,7.553925657749181,2,2.14937162399292,1.18162095546722,1.99505138397217,1.66489601135254,1.83302903175354,85,0.897,0.977,0.896,1,0.969,1,5234519,935558,3434222,864739,26425,4265348,81.485,75.823,47.1400791134899,100,100,100,100,100,100,10,7,6,99.2340087890625,77.8364028930664,63547.6870499471,59280.1992028829,28.5,0.2,0.2,0.4,0.3,0.4,0.7,15.9,23.6,39.5,33.1786709712824,35.9381714261875,3.55000000000002,3.91,5.364,4.68,4.68,11.126,11.15,10.591295240000001,6271.01038908964,7.98444986343384,1.61734383599671,0.118982120524151,0.127547455327042,39578.4,7.56103855960786,2.69388608214041,2.2049333563342,204.411256927522,33.271099733249,365145.73,12.6,8.6,16.5,6.594523915,2.03428827818451
Historical data,Denmark,DNK,Denmark_2016,Europe,Europe & Central Asia,2016,7.5577826499938965,7.558078386624652,3,2.20288515090942,0.852912425994873,1.88353669643402,1.5414125919342,1.82173657417297,90,0.919,0.986,0.93,1,0.965,1,5728010,959677,3677758,1090575,22859,5020143,87.642,74.573,47.2881544469001,100,100,100,100,100,100,10,7,6,92.4495697021484,78.184440612793,54185.0084787703,51976.0057060956,28.2,0.2,0.2,0.3,0.3,0.3,0.5,3.2,18.4,24.4,46.7428482622986,53.4259805224841,0.249999999999997,6.38,5.64,5.99,5.99,12.153,12.18,10.25162029,5347.76381330332,7.4769401550293,1.14763761681092,0.113864231339281,0.118703510528206,35340.3,6.16973434054759,65.6275,59.2625,139.141991141109,15.6165,40000,10.9,6.1,15.7,9.286433949,57.0917623810824
Historical data,Netherlands,NLD,Netherlands_2016,Europe,Europe & Central Asia,2016,7.540877342224121,7.489237954139711,4,1.85842132568359,0.896933197975159,1.84650659561157,1.54033207893372,1.82077288627625,83,0.879,0.957,0.881,1,0.972,1,17030314,2786927,11135885,3107503,59528,15435425,90.635,75.571,46.4296500652292,100,100,100,100,100,100,13,6,7,89.7140426635742,69.9871978759766,53847.8265545448,52288.4150841353,28.2,0,0,0.1,0,0.2,0.4,19.4,20.6,40.4,69.3234999724707,79.5351647591471,0.316666666666663,6.51,5.573,6.01,6.01,10.822,10.82,10.2942524,5398.93092282967,5.47959995269775,1.16362691769596,0.172836918391091,0.177991480307255,158499.3,9.30689240374546,53.9055539055539,30.5316305316305,291.68579766537,10.8630828630829,33670,11.9,8,15.8,11.51731149,99.595798332373107
Historical data,Iceland,ISL,Iceland_2016,Europe,Europe & Central Asia,2016,7.510034561157227,7.390134541988372,5,1.90391433238983,1.34658873081207,1.48363721370697,1.35611021518707,1.3506007194519,78,0.865,0.927,0.906,1,0.954,1,335439,66651,222056,46732,4113,314424,93.735,86.249,46.7626757237649,100,100,100,100,100,100,10,7,7,95.8437881469727,60.7412605285645,54665.7639158138,53480.3971946764,27.2,0,0,0.1,0,0.1,0.2,18.3,8.9,30.1,40.8489873405107,47.4840362948306,1.6969276199774,3.05,2.919,2.98,2.98,6.34,6.51,8.09714794,4327.34874595757,7.43219995498657,1.7675944709251123,0.0890547745645208,0.0910286298772049,1633,4.86824728192011,18.6733167082294,1.2069825436409,181.528925619835,0.485386533665835,100250,13,4.6,21.2,5.436588878,11.100461777686
Historical data,Switzerland,CHE,Switzerland_2016,Europe,Europe & Central Asia,2016,7.45851993560791,7.483880673408504,6,1.94263672828674,1.28985404968262,1.90683150291443,1.53184378147125,1.97234451770782,86,0.904,0.979,0.932,1,0.944,1,8373338,1246235,5618817,1508286,70637,6174416,73.739,79.348,46.5365297803551,100,100,100,100,100,100,11,6,7,96.8901824951172,84.5369110107422,67907.3938773543,67350.7518747757,33,0,0,0.1,0,0.1,0.1,17.7,9.3,28.8,56.7481985878047,66.817725925772,-0.434618664285843,5.01,4.841,4.92,4.92,8.581,8.58,11.30005455,7738.62841230129,4.98163986206055,0.664750475412517,0.0697602769208499,0.0703368332199965,39666.5,4.73723860185747,38.3386607265115,10.0910917161209,212.109999791821,31.7732664163142,39509.63,14.1,8.4,19.8,10.60281759,49.3394536369063
Historical data,Sweden,SWE,Sweden_2016,Europe,Europe & Central Asia,2016,7.368744373321533,7.366045202096306,7,2.10557627677917,1.00078213214874,1.9524188041687,1.5646858215332,1.66378688812256,88,0.92,0.975,0.939,1,0.966,1,9923085,1737202,6230295,1955588,79667,8618398,86.852,80.176,47.5192027520766,100,100,100,100,100,100,9,6,6,90.5436477661133,75.5588836669922,51334.4320301641,50430.2528196052,29.6,0.2,0.3,0.5,0.3,0.5,0.9,35.4,13.1,49.1,39.6291668167222,42.691478270481,0.984269244577978,6.59,7.356,6.99,6.99,18.839,18.93,10.85240364,5512.9332915935,7.61861991882324,1.0530163887864,0.075955062721046,0.077316883945594,38691.2,3.89911000460038,7.41674708031197,6.29882882509526,97.8916307423662,68.6944981353789,407310.64,14.6,9.6,19.6,5.44671115,3.59570267696731
Historical data,Australia,AUS,Australia_2016,Oceania,East Asia & Pacific,2016,7.250080108642578,7.247529607137043,8,1.77200365066528,1.0334244966507,1.71689772605896,1.35369718074799,1.5333389043808,79,0.883,0.963,0.897,1,0.96,1,24190907,4569485,15950251,3671171,242184,20755798,85.8,71.605,46.4351730804524,100,100,100,100,100,100,10,7,6,92.7639923095703,76.4180374145508,48109.2027153453,47249.4348152753,33.7,0.3,0.4,0.6,0.5,0.5,1,21.1,26,47.6,21.550576819355,19.272258011581,1.27699094497328,5.78,5.65,5.71,5.71,12.634,12.64,10.09023094,5059.31265419962,5.28689002990723,2.0885308793071,0.339235108649378,0.345407954062954,394803.6,16.3203306101751,44.5399257932247,3.90755614259973,89.0868100608843,17.4254877132405,7692020,12.2,6.4,18,6.815366192,24.9042085244703
Historical data,Canada,CAN,Canada_2016,Americas,North America,2016,7.244845867156982,7.3067679136594155,9,1.94443845748901,1.24041163921356,1.80136454105377,1.44514811038971,1.74549269676208,82,0.833,0.929,0.865,1,0.939,1,36109487,5858994,24330226,5920267,320494,29357013,81.3,74.844,47.234361655047,100,100,100,100,100,100,10,6,6,83.6178283691406,84.4691925048828,47457.5853457244,46472.3402486315,32.7,0.1,0.2,0.4,0.2,0.5,1,12.8,3.9,21,33.8611121122194,31.5025724093362,1.4287595470108,6.28,7.68,7,7.04,13.111,12.61,11.03318405,5126.80482319771,4.81642007827759,1.16416156719089,0.324960117821626,0.331849492471613,556874.1,15.4218225254765,6.47475514717938,4.29754204687031,99.2732935375032,38.7120133755838,8965590,11.9,6.2,17.6,6.205823409,0
Historical data,New Zealand,NZL,New Zealand_2016,Oceania,East Asia & Pacific,2016,7.2256879806518555,7.284399138450622,10,2.23653864860535,1.50114333629608,1.91391754150391,1.5332738161087,1.80650162696838,90,0.892,0.947,0.918,1,0.97,1,4714100,936462,3084285,693353,50012,4072982,86.4,75.632,47.4760074197577,100,100,100,100,100,100,10,6,7,63.1911506652832,70.0286712646484,41628.3999132424,39933.5744436033,30.62,0.12,0.14,0.34,0.2,0.34,0.58,2.5,30,34.3,25.8597491069816,26.6482594895879,0.646240284454502,5.52,4.813,5.15,5.15,13.525,13.45,9.24379444,3727.76808301545,5.5042839050293,1.03554396646746,0.158915766776058,0.165660329285474,31185.7,6.61540909187332,40.3099008772929,2.05461243401314,1538.44990757856,37.396035091717,263310,12.2,6.3,18.2,6.081610072,0
Historical data,Israel,ISR,Israel_2016,Asia,Middle East & North Africa,2016,7.159010887145996,7.1749139881134045,11,1.1470742225647,-0.799367249011993,1.04019486904144,0.786671698093414,1.31015241146088,64,0.725,0.839,0.805,1,0.883,1,8546000,2413370,5183981,948649,13263,7884198,92.256,68.557,47.0853590049903,100,100,100,100,100,100,15,6,6,89.1813583374023,81.4417495727539,38570.8717524281,38208.3562401672,39,0.1,0.3,1.2,0.2,1,4,5.8,20.8,28.1,28.0890266646028,29.9549598852839,-0.551552352993539,4.86,4.673,4.8,4.72,8.64,8.57,7.16409779,2839.71508766189,5.79980993270874,5.41478205429478,0.197899642042745,0.199777286023565,65233,7.63316171308214,25.5083179297597,13.6321626617375,280.677966101695,6.46950092421442,21640,5.2,2.1,8.4,18.85915608,100
Historical data,Costa Rica,CRI,Costa Rica_2016,Americas,Latin America & Caribbean,2016,7.135617733001709,7.08156935548783,12,0.678494036197662,0.648553013801575,0.431207209825516,1.1179666519165,0.284244060516357,58,0.905,0.961,0.938,1,0.957,1,4945205,1098254,3402685,444267,4150,3844155,77.735,49.175,37.9662407552513,94.6,84.6,98,99.5,98.4525938876527,99.8,13,6,5,44.4700012207031,36.0999984741211,19553.5988588871,18898.075223414002,48.7,0.5,1.4,4.7,1.3,4.1,14.2,32.7,19.2,58.3,30.9183818764451,31.2600963003845,-0.0174788505908107,10.19,6.798,8.09,8.09,21.561,21.25,7.31724358,1382.81825553883,6.89395999908447,2.0679805819830417,0.0828250811297361,0.0856980614543802,8008.9,1.61952841186564,34.8021934978457,4.9647473560517,590.56899408284,58.1551116333725,51060,7.7,2.3,13,17.90242599,99.7170666602465
